nm, A
1335.000000, 10.000000
1334.000000, -1.087480
1333.000000, -0.620844
1332.000000, -0.090789
1331.000000, 0.259990
1330.000000, -0.135957
1329.000000, -0.210596
1328.000000, 10.000000
1327.000000, 10.000000
1326.000000, -1.296055
1325.000000, -0.567719
1324.000000, -0.170244
1323.000000, -0.195549
1322.000000, -0.184513
1321.000000, -0.311853
1320.000000, -0.281682
1319.000000, 0.197820
1318.000000, 10.000000
1317.000000, -0.331431
1316.000000, -0.030114
1315.000000, -0.237036
1314.000000, 0.120707
1313.000000, -0.065022
1312.000000, 10.000000
1311.000000, 10.000000
1310.000000, -0.217273
1309.000000, -0.521694
1308.000000, 0.364971
1307.000000, 0.059364
1306.000000, -0.130786
1305.000000, -0.254259
1304.000000, 10.000000
1303.000000, 10.000000
1302.000000, 1.118465
1301.000000, -0.229218
1300.000000, 0.030900
1299.000000, -0.401711
1298.000000, -0.065265
1297.000000, -0.056500
1296.000000, -0.554999
1295.000000, 10.000000
1294.000000, -0.135165
1293.000000, -0.068606
1292.000000, -0.087283
1291.000000, -0.048528
1290.000000, -0.092092
1289.000000, 10.000000
1288.000000, -0.316960
1287.000000, -1.424090
1286.000000, -0.194280
1285.000000, -0.533648
1284.000000, 0.019017
1283.000000, -0.019504
1282.000000, 10.000000
1281.000000, -0.297933
1280.000000, -0.102321
1279.000000, -0.133058
1278.000000, -0.228893
1277.000000, -0.393424
1276.000000, -0.034656
1275.000000, -0.055590
1274.000000, 0.974337
1273.000000, -0.089122
1272.000000, 0.594545
1271.000000, -0.314921
1270.000000, -0.769394
1269.000000, -0.263741
1268.000000, -0.192388
1267.000000, 0.007097
1266.000000, 10.000000
1265.000000, 10.000000
1264.000000, -0.237870
1263.000000, -0.272436
1262.000000, 0.356458
1261.000000, -0.102979
1260.000000, 0.426388
1259.000000, 10.000000
1258.000000, -0.200336
1257.000000, -0.180599
1256.000000, 10.000000
1255.000000, 10.000000
1254.000000, -0.312508
1253.000000, -0.023376
1252.000000, 3.339142
1251.000000, 7.783243
1250.000000, 10.000000
1249.000000, -0.022720
1248.000000, 0.012169
1247.000000, -0.319940
1246.000000, -0.263751
1245.000000, -0.402337
1244.000000, 10.000000
1243.000000, 0.703077
1242.000000, 0.226369
1241.000000, -0.818264
1240.000000, -1.187887
1239.000000, -0.054782
1238.000000, 0.006315
1237.000000, 0.583806
1236.000000, 10.000000
1235.000000, 10.000000
1234.000000, -0.235943
1233.000000, -0.192308
1232.000000, 0.005421
1231.000000, 0.096965
1230.000000, 0.746248
1229.000000, 10.000000
1228.000000, 10.000000
1227.000000, 10.000000
1226.000000, 0.327278
1225.000000, 0.601415
1224.000000, -0.093795
1223.000000, 10.000000
1222.000000, 10.000000
1221.000000, 0.076238
1220.000000, -0.226357
1219.000000, -0.276381
1218.000000, -0.313833
1217.000000, 0.097198
1216.000000, 0.129300
1215.000000, 10.000000
1214.000000, 10.000000
1213.000000, -0.082635
1212.000000, 0.114050
1211.000000, 0.272953
1210.000000, 0.486650
1209.000000, 0.345088
1208.000000, 10.000000
1207.000000, 10.000000
1206.000000, 0.460078
1205.000000, -0.071213
1204.000000, 0.061370
1203.000000, -0.406802
1202.000000, -0.510626
1201.000000, -0.199125
1200.000000, 0.306727
1199.000000, -0.141719
1198.000000, -0.283825
1197.000000, -0.033899
1196.000000, 0.097491
1195.000000, -0.263833
1194.000000, -0.195925
1193.000000, 0.522845
1192.000000, 0.577521
1191.000000, -0.071355
1190.000000, -0.086268
1189.000000, -0.118042
1188.000000, -0.002042
1187.000000, 0.068126
1186.000000, -0.031843
1185.000000, 0.353633
1184.000000, -0.256867
1183.000000, -0.193961
1182.000000, -0.729116
1181.000000, -0.576700
1180.000000, 0.018339
1179.000000, 0.236308
1178.000000, 1.042988
1177.000000, 10.000000
1176.000000, 0.179590
1175.000000, -0.003573
1174.000000, -0.164212
1173.000000, -0.014629
1172.000000, 0.226355
1171.000000, 0.137039
1170.000000, -0.301694
1169.000000, -0.890065
1168.000000, -1.299020
1167.000000, -1.120337
1166.000000, -0.090157
1165.000000, -0.015024
1164.000000, -0.219307
1163.000000, 10.000000
1162.000000, 10.000000
1161.000000, 0.076157
1160.000000, 10.000000
1159.000000, 0.678479
1158.000000, -0.001608
1157.000000, -0.202006
1156.000000, 0.127283
1155.000000, 1.175434
1154.000000, 10.000000
1153.000000, 0.209451
1152.000000, -0.041059
1151.000000, 0.090766
1150.000000, 0.173577
1149.000000, 0.055922
1148.000000, 10.000000
1147.000000, 0.645943
1146.000000, -0.623238
1145.000000, -0.286019
1144.000000, -0.063993
1143.000000, 0.103505
1142.000000, 0.128300
1141.000000, 0.107629
1140.000000, 0.921028
1139.000000, -0.481974
1138.000000, -0.367881
1137.000000, 0.194514
1136.000000, 0.096929
1135.000000, 0.510212
1134.000000, 0.163686
1133.000000, 10.000000
1132.000000, 10.000000
1131.000000, 0.084564
1130.000000, 0.067010
1129.000000, -0.125956
1128.000000, 0.128974
1127.000000, 0.247285
1126.000000, -0.083818
1125.000000, 0.696566
1124.000000, 10.000000
1123.000000, -0.179418
1122.000000, -0.218088
1121.000000, 0.150793
1120.000000, -0.163668
1119.000000, 10.000000
1118.000000, -0.244080
1117.000000, 10.000000
1116.000000, -0.045009
1115.000000, -0.238952
1114.000000, 0.235333
1113.000000, 0.052189
1112.000000, -0.045824
1111.000000, -0.144110
1110.000000, 10.000000
1109.000000, 10.000000
1108.000000, -0.457011
1107.000000, 0.292746
1106.000000, 0.010796
1105.000000, 0.052347
1104.000000, 0.004163
1103.000000, 0.259549
1102.000000, -0.315607
1101.000000, 0.318646
1100.000000, 0.415757
1099.000000, -0.028272
1098.000000, 0.112294
1097.000000, 0.146245
1096.000000, 0.127357
1095.000000, 0.053714
1094.000000, 10.000000
1093.000000, -0.226679
1092.000000, -0.155308
1091.000000, -0.027810
1090.000000, 0.206789
1089.000000, -0.205294
1088.000000, -0.370723
1087.000000, 0.121399
1086.000000, 0.812874
1085.000000, 10.000000
1084.000000, -0.708462
1083.000000, -0.396812
1082.000000, -0.037499
1081.000000, 0.173492
1080.000000, 10.000000
1079.000000, 10.000000
1078.000000, 10.000000
1077.000000, -0.137640
1076.000000, 0.201350
1075.000000, 0.247791
1074.000000, 0.106435
1073.000000, -0.078194
1072.000000, 0.063211
1071.000000, 0.072578
1070.000000, -0.512560
1069.000000, -0.559196
1068.000000, -1.206109
1067.000000, -0.133262
1066.000000, 0.099574
1065.000000, -0.008884
1064.000000, 0.336855
1063.000000, 0.012823
1062.000000, -0.470099
1061.000000, -0.747420
1060.000000, 0.018714
1059.000000, 0.126890
1058.000000, 0.014415
1057.000000, -0.109864
1056.000000, 0.192137
1055.000000, 10.000000
1054.000000, -0.138879
1053.000000, -0.073884
1052.000000, 0.027424
1051.000000, 0.104835
1050.000000, 0.175935
1049.000000, -0.331095
1048.000000, -0.798049
1047.000000, 0.207316
1046.000000, -0.040217
1045.000000, 0.026055
1044.000000, 0.000685
1043.000000, 0.000327
1042.000000, 0.086953
1041.000000, 0.334341
1040.000000, 10.000000
1039.000000, 10.000000
1038.000000, 0.068192
1037.000000, 0.130573
1036.000000, 0.095858
1035.000000, -0.115092
1034.000000, -0.171757
1033.000000, 0.203971
1032.000000, 0.253960
1031.000000, -0.265290
1030.000000, -0.311079
1029.000000, 0.066828
1028.000000, -0.055254
1027.000000, -0.080653
1026.000000, -0.064569
1025.000000, -0.034750
1024.000000, -0.468233
1023.000000, -0.609095
1022.000000, 0.087581
1021.000000, 0.101267
1020.000000, -0.189504
1019.000000, -0.165484
1018.000000, 0.944815
1017.000000, 10.000000
1016.000000, -0.035253
1015.000000, 0.048225
1014.000000, 0.263688
1013.000000, -0.226838
1012.000000, -0.270106
1011.000000, -0.066699
1010.000000, 0.252326
1009.000000, 10.000000
1008.000000, 10.000000
1007.000000, 0.083023
1006.000000, 0.188818
1005.000000, 0.235179
1004.000000, 0.073286
1003.000000, -0.078168
1002.000000, 0.229740
1001.000000, 1.094098
1000.000000, -0.261770
999.000000, -0.391368
998.000000, -0.254477
997.000000, 0.079885
996.000000, 0.194622
995.000000, -0.408316
994.000000, -0.471423
993.000000, 0.046338
992.000000, 0.056481
991.000000, -0.000775
990.000000, -0.042488
989.000000, 0.008576
988.000000, -0.271291
987.000000, -0.146106
986.000000, 0.037431
985.000000, 0.267033
984.000000, 10.000000
983.000000, 10.000000
982.000000, 0.519555
981.000000, -0.042563
980.000000, 0.026926
979.000000, -0.040164
978.000000, -0.004055
977.000000, 0.455188
976.000000, 10.000000
975.000000, 10.000000
974.000000, 0.276211
973.000000, 0.179685
972.000000, 0.094469
971.000000, -0.156672
970.000000, 0.027651
969.000000, -0.031989
968.000000, -0.023893
967.000000, -0.499657
966.000000, -0.242246
965.000000, 0.057951
964.000000, -0.077474
963.000000, -0.013045
962.000000, -0.076770
961.000000, 0.145862
960.000000, 2.198873
959.000000, -1.256112
958.000000, -0.920888
957.000000, -0.116486
956.000000, 0.166277
955.000000, -0.067345
954.000000, 0.089972
953.000000, 0.241159
952.000000, 0.465155
951.000000, -0.236050
950.000000, -0.240096
949.000000, 0.054889
948.000000, 0.074765
947.000000, 0.077561
946.000000, 0.338137
945.000000, 0.297172
944.000000, 0.678879
943.000000, -0.819838
942.000000, -0.319861
941.000000, -0.001193
940.000000, 0.075203
939.000000, 0.036955
938.000000, -0.037581
937.000000, 0.387021
936.000000, 0.305123
935.000000, 0.241317
934.000000, -0.230003
933.000000, 0.107024
932.000000, -0.041344
931.000000, 0.191700
930.000000, 0.218151
929.000000, 0.040820
928.000000, -0.163975
927.000000, -0.299802
926.000000, 0.333163
925.000000, -0.030881
924.000000, -0.156127
923.000000, -0.092231
922.000000, -0.062876
921.000000, 0.448573
920.000000, 0.190035
919.000000, -0.002490
918.000000, -0.163546
917.000000, 0.375540
916.000000, -0.240393
915.000000, 0.155620
914.000000, 0.262100
913.000000, 0.498871
912.000000, -0.692972
911.000000, -0.044980
910.000000, 0.123131
909.000000, 0.148368
908.000000, 0.210456
907.000000, -0.097435
906.000000, -0.021855
905.000000, 0.307915
904.000000, -0.131496
903.000000, -0.527979
902.000000, 0.200624
901.000000, 0.766836
900.000000, 0.034461
899.000000, 0.067135
898.000000, -0.165276
897.000000, 0.022261
896.000000, 0.307336
895.000000, -0.101490
894.000000, 0.163023
893.000000, 0.137486
892.000000, 0.250177
891.000000, -0.081042
890.000000, -0.172955
889.000000, -0.262448
888.000000, 0.026354
887.000000, -0.327238
886.000000, 0.066978
885.000000, 0.066791
884.000000, 0.211088
883.000000, 0.035381
882.000000, 1.506437
881.000000, 10.000000
880.000000, 10.000000
879.000000, 0.001862
878.000000, 0.234603
877.000000, -0.006418
876.000000, 0.023497
875.000000, 0.079119
874.000000, 10.000000
873.000000, 10.000000
872.000000, 0.246649
871.000000, 0.159140
870.000000, 0.096795
869.000000, -0.187938
868.000000, 0.034876
867.000000, -0.154094
866.000000, -0.309812
865.000000, -0.594566
864.000000, 0.015775
863.000000, 0.024501
862.000000, 0.157345
861.000000, 0.137486
860.000000, 0.013289
859.000000, 0.485200
858.000000, 1.279919
857.000000, 0.166115
856.000000, 0.206618
855.000000, 0.124402
854.000000, 0.165665
853.000000, 0.207660
852.000000, 0.060510
851.000000, -0.503313
850.000000, -0.731638
849.000000, -0.090450
848.000000, -0.200347
847.000000, 0.326762
846.000000, 0.561645
845.000000, 0.422961
844.000000, 0.219531
843.000000, 0.858707
842.000000, 0.587168
841.000000, 0.153000
840.000000, 0.319319
839.000000, 0.007812
838.000000, -0.145901
837.000000, -0.071751
836.000000, -0.133971
835.000000, -0.287167
834.000000, -0.410910
833.000000, 0.273258
832.000000, 0.580758
831.000000, 0.564968
830.000000, -0.146154
829.000000, -0.112365
828.000000, -0.052517
827.000000, 0.447413
826.000000, 0.084311
825.000000, 0.314747
824.000000, 0.408946
823.000000, 0.566655
822.000000, 0.017048
821.000000, -0.208775
820.000000, -0.240730
819.000000, -0.754322
818.000000, -0.311176
817.000000, -3.031809
816.000000, -3.042787
815.000000, -0.128997
814.000000, -0.270327
813.000000, -0.278890
812.000000, -0.103754
811.000000, -0.009893
810.000000, 0.432092
809.000000, 1.163702
808.000000, 0.933506
807.000000, -0.190789
806.000000, 0.108683
805.000000, 0.373295
804.000000, 0.100374
803.000000, -0.063806
802.000000, -0.041199
801.000000, -0.021992
800.000000, -0.018241
